amount,oldbalanceOrg,newbalanceOrig,transaction_type,is_fraud
25831.86,87826.13,164744.86,CASH_IN,0
45918.98,7989.59,81967.7,PAYMENT,0
98003.46,72458.7,198160.27,CASH_OUT,1
49266.88,165278.06,94456.19,PAYMENT,0
32881.87,140299.82,110767.22,TRANSFER,1
63343.75,91868.73,105954.98,CASH_IN,0
24022.16,11020.31,64347.41,CASH_IN,0
7595.57,85378.95,15004.42,CASH_IN,0
12896.68,93804.99,179130.25,TRANSFER,1
12813.3,185711.11,160535.16,DEBIT,0
15198.75,128217.22,27905.36,CASH_OUT,1
13891.33,62330.58,155353.65,CASH_IN,0
64091.07,105063.65,125169.33,PAYMENT,0
18196.19,13211.06,81828.76,CASH_OUT,1
34573.27,194513.65,50804.23,PAYMENT,0
89679.87,72011.98,171945.76,CASH_OUT,1
47401.42,95573.47,140037.65,CASH_OUT,1
66759.1,71056.79,109547.98,PAYMENT,1
17240.26,136502.35,121913.71,PAYMENT,0
19236.98,132446.43,18213.24,CASH_OUT,1
4096.45,143064.46,94783.95,CASH_IN,0
16901.82,53628.65,38740.06,PAYMENT,0
27866.25,63133.7,41676.74,TRANSFER,1
17709.28,25050.25,132260.79,TRANSFER,1
8879.37,131101.99,182251.23,CASH_OUT,1
12072.38,7959.43,80751.32,DEBIT,0
46083.27,119536.47,41549.85,CASH_OUT,1
20641.31,173939.18,129749.39,CASH_OUT,1
36433.34,178166.43,174237.41,CASH_IN,0
50346.69,89807.55,149663.76,CASH_IN,0
69042.58,91860.74,173751.45,DEBIT,0
3940.82,15393.84,107310.93,DEBIT,0
79943.05,134153.01,150375.25,DEBIT,0
62793.76,164251.88,28012.91,DEBIT,1
8185.09,48931.01,69654.92,DEBIT,0
87359.13,84260.18,77909.83,CASH_OUT,1
92088.03,167767.87,102259.15,CASH_OUT,1
6117.19,175424.09,185815.27,TRANSFER,1
27695.0,48636.0,174859.31,TRANSFER,1
80622.07,110114.13,26905.1,PAYMENT,1
74828.49,38498.63,34557.93,CASH_OUT,1
18460.26,20375.75,71528.11,DEBIT,0
20942.84,182224.1,58148.77,PAYMENT,0
37053.51,164101.5,122954.19,CASH_IN,0
48457.45,152006.98,180555.21,CASH_OUT,1
61829.29,9753.26,192458.31,TRANSFER,1
36897.67,168745.76,130720.59,CASH_OUT,1
46258.85,87608.82,167631.84,CASH_OUT,1
74749.62,68479.02,105040.44,CASH_OUT,1
3677.95,109295.27,41665.39,CASH_OUT,1
25251.17,18270.65,104937.68,CASH_IN,0
71337.83,151329.31,111016.52,TRANSFER,1
89521.73,116487.02,148491.51,CASH_OUT,1
51172.63,37318.02,43976.6,CASH_IN,1
53216.03,37646.44,73662.08,PAYMENT,1
10726.13,36849.73,72805.49,CASH_OUT,1
44746.76,11400.48,191887.92,CASH_IN,0
53266.4,117559.69,88788.99,DEBIT,0
24254.63,168069.64,151018.79,PAYMENT,0
26931.63,3499.64,150162.28,TRANSFER,1
37734.64,9800.93,53108.84,CASH_OUT,1
2016.92,114554.06,114373.94,CASH_OUT,1
32214.7,163899.14,178860.58,CASH_IN,0
21152.69,65347.78,95039.54,TRANSFER,1
32756.46,69922.88,189023.5,DEBIT,0
11985.02,119269.3,42891.65,PAYMENT,0
89053.82,54842.58,14831.82,TRANSFER,1
59363.31,5321.67,178290.77,CASH_OUT,1
67913.44,147045.7,169536.24,CASH_IN,0
78919.23,125129.98,198517.98,DEBIT,0
49849.24,116151.2,135878.7,CASH_IN,0
8701.16,148336.83,187337.59,PAYMENT,0
53715.28,135046.17,165389.81,TRANSFER,1
58688.24,41176.4,168885.27,CASH_IN,0
74546.49,70496.21,113828.31,CASH_IN,0
43171.64,25222.03,76472.92,CASH_OUT,1
12766.75,25971.4,186911.61,CASH_IN,0
28384.75,135239.15,86423.44,DEBIT,0
36314.6,171720.02,107763.87,TRANSFER,1
64595.26,192546.52,89222.86,PAYMENT,1
57082.12,125669.42,112963.66,CASH_IN,1
35616.11,36820.26,94101.02,DEBIT,0
98651.66,21130.07,9593.51,PAYMENT,1
60581.42,162570.19,176409.64,DEBIT,0
23730.31,115751.3,88878.76,CASH_IN,0
10187.23,123657.0,117788.73,CASH_IN,0
15294.39,156292.42,27837.56,TRANSFER,1
24603.31,140655.45,677.57,CASH_OUT,1
16076.53,166891.65,49058.02,DEBIT,0
18664.84,11242.78,140917.21,CASH_OUT,1
28516.67,149504.13,19838.91,CASH_OUT,1
17345.63,170170.55,181777.49,PAYMENT,0
89677.57,57227.01,43004.51,PAYMENT,1
8032.57,128089.45,40918.72,DEBIT,0
52455.89,62832.41,36301.59,CASH_OUT,1
41045.58,191594.21,2796.34,TRANSFER,1
98238.04,6684.71,154361.09,CASH_OUT,1
11212.77,115958.57,175006.91,PAYMENT,0
39791.58,33300.71,122832.54,CASH_OUT,1
96947.35,142444.04,37640.0,CASH_IN,1
86552.06,35178.06,57055.6,CASH_IN,1
81709.04,47076.65,95185.34,TRANSFER,1
25797.7,98874.16,190869.19,DEBIT,0
17097.05,182966.99,49470.27,CASH_OUT,1
66867.64,42342.87,146329.18,CASH_IN,1
92938.31,28848.0,87889.64,DEBIT,1
55680.72,151795.37,59569.47,CASH_IN,1
57165.55,100123.91,91183.19,DEBIT,1
28005.11,182357.02,14241.34,DEBIT,0
76951.6,29322.91,159737.47,CASH_IN,0
18712.5,129185.58,48660.39,PAYMENT,0
32374.69,46575.83,145082.42,DEBIT,0
42549.39,31352.09,13669.67,CASH_OUT,1
50765.96,136685.88,191019.71,CASH_IN,0
24248.55,118736.92,38603.0,PAYMENT,0
11492.53,150965.49,176548.42,CASH_IN,0
61065.9,61892.52,161894.64,TRANSFER,1
28870.17,89594.33,193571.98,CASH_OUT,1
58128.01,81094.34,95578.13,TRANSFER,1
15444.73,196817.89,145479.46,DEBIT,0
48119.2,58449.79,74142.13,DEBIT,0
53263.62,58963.45,36873.65,TRANSFER,1
5191.84,70909.64,88615.19,TRANSFER,1
33667.06,112918.82,33149.8,DEBIT,0
13450.12,50464.55,196408.92,PAYMENT,0
6346.86,183057.99,19249.3,CASH_OUT,1
98996.12,53137.11,117842.34,CASH_IN,0
32242.16,179163.15,125292.77,TRANSFER,1
80989.35,20695.01,107615.91,CASH_OUT,1
25471.52,131312.54,132437.18,CASH_IN,0
68153.46,181397.1,23236.16,CASH_IN,0
76025.18,33749.89,111003.7,TRANSFER,1
59567.92,193665.39,57442.51,PAYMENT,1
47162.9,90576.67,188035.21,PAYMENT,0
41189.97,189143.02,152414.33,CASH_OUT,1
34893.34,135364.01,194502.9,CASH_OUT,1
92953.62,60317.37,7511.21,DEBIT,0
83063.63,37660.5,57026.64,PAYMENT,0
96503.04,60747.01,39084.52,CASH_OUT,1
12438.48,18603.48,2230.92,DEBIT,0
73089.44,28773.59,48465.15,CASH_IN,0
93834.66,20932.09,135755.2,CASH_OUT,1
18131.49,84588.71,46217.78,DEBIT,0
6658.96,159115.68,101800.69,PAYMENT,0
74114.65,28276.71,177563.62,CASH_IN,0
57451.57,26064.09,138751.58,CASH_OUT,1
84184.46,128685.79,78925.81,PAYMENT,0
13985.84,39436.6,74493.79,CASH_IN,0
79528.78,19522.01,91147.16,TRANSFER,1
20170.72,33369.72,35408.29,PAYMENT,0
16373.96,184746.28,126800.15,TRANSFER,1
16434.94,164294.25,72830.56,CASH_OUT,1
81459.33,70812.91,170473.07,DEBIT,1
66523.07,131164.15,151310.53,CASH_OUT,1
52311.31,107455.13,122102.63,PAYMENT,0
35889.46,135424.85,72840.44,TRANSFER,1
87721.28,136534.23,41986.37,TRANSFER,1
39250.59,125746.8,155230.37,CASH_IN,0
81661.78,53220.27,97281.82,CASH_OUT,1
43919.1,7801.28,44950.01,CASH_OUT,1
37700.67,91113.36,39034.92,PAYMENT,0
46273.35,178194.78,33080.18,TRANSFER,1
30144.77,113899.45,155432.24,PAYMENT,0
74763.46,166478.21,45797.44,PAYMENT,1
50277.01,198324.87,105328.45,TRANSFER,1
23228.95,32723.24,90309.27,PAYMENT,0
89958.46,138355.53,115922.18,TRANSFER,1
38395.28,134858.71,175430.98,PAYMENT,0
54359.85,195991.09,173549.48,DEBIT,0
90648.15,197120.15,90215.21,PAYMENT,0
62427.56,137335.72,3073.25,PAYMENT,0
11698.64,48722.96,85288.76,DEBIT,0
93983.81,159711.17,121238.71,CASH_OUT,1
62774.53,21405.83,111552.95,TRANSFER,1
33497.21,156139.86,130267.22,CASH_IN,0
13935.81,182039.22,30815.15,DEBIT,0
79404.58,76566.68,129307.02,CASH_OUT,1
62011.07,126127.06,36530.32,PAYMENT,0
53350.77,86028.55,150104.8,CASH_OUT,1
89390.32,87553.01,67817.52,DEBIT,1
78861.84,62074.18,141979.09,PAYMENT,1
15175.97,152425.92,9573.12,CASH_OUT,1
31179.09,187235.31,81572.01,CASH_IN,0
24856.43,188150.17,141006.9,TRANSFER,1
74397.19,34956.26,45374.1,TRANSFER,1
3362.91,174948.73,159057.41,DEBIT,0
56993.27,147486.29,126155.95,PAYMENT,0
76248.24,50567.48,117512.35,PAYMENT,0
87677.8,13456.92,70709.77,TRANSFER,1
34214.75,53599.45,96490.29,CASH_OUT,1
82127.52,182441.65,119469.86,PAYMENT,0
11072.07,126635.73,94492.42,CASH_IN,0
84646.76,144210.93,139662.66,CASH_IN,0
12757.59,51430.47,86739.39,PAYMENT,0
39734.76,143877.63,40454.64,PAYMENT,0
79731.56,5624.3,42786.76,TRANSFER,1
15000.24,75064.27,1160.75,DEBIT,0
22932.85,125350.67,60191.54,TRANSFER,1
72228.03,29219.31,149783.53,DEBIT,0
72006.45,164600.71,158832.54,CASH_IN,0
64118.35,47006.26,40493.51,DEBIT,0
69397.9,130456.22,191808.8,TRANSFER,1
54277.02,81039.43,100480.56,PAYMENT,0
25187.39,119208.72,183395.75,DEBIT,0
34576.14,21490.11,141353.06,TRANSFER,1
18167.96,3382.56,144486.68,CASH_IN,0
90845.97,181912.89,17008.72,DEBIT,1
58343.35,53926.0,43998.23,CASH_IN,0
40091.13,163935.4,1762.97,CASH_IN,0
46205.96,199870.06,143225.53,CASH_OUT,1
94728.86,42286.25,68887.66,DEBIT,0
15343.61,53034.15,157330.5,TRANSFER,1
58627.12,132571.96,67787.24,DEBIT,0
50593.81,193089.73,163866.75,DEBIT,0
61149.31,183162.87,26139.65,CASH_IN,1
1820.84,100575.1,34674.63,CASH_IN,0
87213.67,159022.06,68175.31,CASH_IN,1
93212.51,27149.17,81697.48,CASH_IN,0
56517.67,195487.64,69740.56,TRANSFER,1
69668.12,192870.65,152729.41,PAYMENT,0
92250.71,32745.79,19390.28,CASH_OUT,1
70726.79,59884.62,70243.4,CASH_IN,0
15262.38,20031.0,167448.0,CASH_IN,0
57633.07,54343.52,13359.42,CASH_OUT,1
60675.44,163191.16,188468.7,CASH_IN,1
42418.83,75663.12,197263.37,PAYMENT,0
73647.06,17679.39,17713.63,DEBIT,0
93437.36,68445.1,58254.5,CASH_OUT,1
92557.6,196276.67,74480.13,TRANSFER,1
45089.43,125936.72,155278.27,CASH_OUT,1
11332.67,83232.19,119185.36,PAYMENT,0
98484.27,33307.7,128873.14,TRANSFER,1
83891.42,197235.36,151501.96,DEBIT,0
12475.02,164169.8,23595.8,CASH_IN,0
92084.98,56295.46,166641.89,CASH_OUT,1
86990.94,14013.74,141123.96,TRANSFER,1
51888.62,11325.11,115468.35,CASH_OUT,1
59131.63,24075.63,177947.07,DEBIT,0
39906.28,116153.72,140061.27,CASH_OUT,1
5485.62,185752.68,40339.99,TRANSFER,1
33526.37,99348.69,85949.08,PAYMENT,0
80287.32,168589.1,98808.57,TRANSFER,1
473.16,89177.32,11043.53,CASH_OUT,1
33356.58,141716.71,190927.5,DEBIT,0
39822.89,146374.55,25715.45,CASH_IN,0
53744.19,34792.74,139492.25,CASH_IN,0
91986.36,72243.21,101246.21,DEBIT,1
34641.14,127460.43,5126.45,CASH_OUT,1
34701.85,14139.32,184949.5,DEBIT,0
73752.75,72308.04,170367.36,CASH_OUT,1
45227.27,106959.89,104851.59,TRANSFER,1
22468.24,199244.9,45788.47,PAYMENT,0
45249.43,94906.71,24324.58,CASH_OUT,1
14094.29,163211.35,72678.5,CASH_IN,0
17646.93,86413.46,51085.66,CASH_IN,0
49841.79,159278.14,101338.24,PAYMENT,0
41898.36,119082.96,193281.86,CASH_OUT,1
91485.44,177319.09,114990.7,PAYMENT,1
36245.77,82188.51,177986.21,TRANSFER,1
58063.03,120860.88,130175.77,PAYMENT,0
63230.11,126003.74,95049.31,TRANSFER,1
1319.31,83476.59,170921.51,CASH_IN,0
66357.1,28862.41,94273.62,TRANSFER,1
17811.82,18711.88,173725.63,CASH_OUT,1
96107.42,3334.31,58315.35,CASH_OUT,1
14874.79,174706.85,25762.61,CASH_OUT,1
41468.27,47294.98,171062.89,CASH_OUT,1
8544.11,42301.35,117483.03,DEBIT,0
99687.46,147207.08,177818.48,TRANSFER,1
50224.48,64003.22,187565.44,CASH_OUT,1
59542.55,101208.94,10725.68,PAYMENT,0
6716.98,32502.21,100193.86,PAYMENT,0
74998.55,191949.14,74992.91,DEBIT,0
20998.46,170316.28,125171.68,TRANSFER,1
89806.45,172757.92,158718.24,TRANSFER,1
20521.91,81354.75,56118.04,TRANSFER,1
19076.87,152472.24,111359.68,DEBIT,0
3664.6,28775.23,141745.72,TRANSFER,1
47211.97,1723.8,26886.22,TRANSFER,1
56488.46,3994.59,162813.38,CASH_OUT,1
6580.21,117320.35,121221.92,TRANSFER,1
77555.01,91078.98,189907.49,CASH_OUT,1
45334.35,103603.07,67905.78,CASH_OUT,1
52443.78,1492.63,21629.19,TRANSFER,1
44081.87,84537.32,101300.24,PAYMENT,0
40082.3,143613.63,17162.15,CASH_IN,0
55968.44,88538.74,193905.3,PAYMENT,0
15532.47,146443.84,7736.99,TRANSFER,1
18200.99,46603.79,150700.78,TRANSFER,1
86179.94,162628.4,105020.48,PAYMENT,0
94612.09,117686.25,73724.13,TRANSFER,1
37337.2,42152.62,13168.43,CASH_OUT,1
27081.76,47344.1,124433.38,DEBIT,0
64403.51,125606.09,117044.07,TRANSFER,1
40879.33,165987.92,56176.65,TRANSFER,1
2548.38,83125.56,182044.34,PAYMENT,0
15623.7,51660.09,60822.0,CASH_OUT,1
71600.06,173402.32,89945.08,PAYMENT,0
65895.8,133853.66,108752.49,PAYMENT,1
2719.33,89617.1,20046.38,TRANSFER,1
22205.0,97580.04,186432.34,CASH_OUT,1
23115.17,40851.29,74907.23,TRANSFER,1
67192.56,125360.53,16155.84,TRANSFER,1
1980.86,71748.5,77458.23,TRANSFER,1
10419.82,199129.04,120040.51,TRANSFER,1
79993.61,96036.7,102730.53,DEBIT,1
17862.68,97177.12,138908.39,CASH_IN,0
65278.08,113170.36,11096.79,CASH_OUT,1
23825.9,183351.2,56908.12,DEBIT,0
9953.14,160163.62,163846.12,CASH_IN,0
24324.79,90226.01,15978.74,CASH_IN,0
72229.47,143739.85,171097.19,CASH_IN,0
85571.09,117247.1,18379.22,DEBIT,0
83023.68,98473.41,166890.84,CASH_OUT,1
39724.38,38463.15,72157.68,PAYMENT,0
66811.83,92787.25,122441.81,CASH_IN,1
20506.38,49163.72,30577.42,PAYMENT,0
29321.84,182968.43,13233.74,PAYMENT,0
89634.62,67081.36,43187.64,TRANSFER,1
1310.06,190452.8,25570.76,PAYMENT,0
8560.0,106611.06,62481.18,TRANSFER,1
20796.55,126308.88,102876.65,CASH_OUT,1
2662.96,108588.09,117751.89,CASH_OUT,1
18151.73,25876.12,157973.62,TRANSFER,1
58308.33,75164.24,131247.98,CASH_OUT,1
42148.24,19829.22,121751.67,CASH_IN,0
89268.24,124590.81,82356.41,CASH_OUT,1
81746.18,89374.84,94761.69,TRANSFER,1
34188.32,155596.99,82904.17,CASH_IN,0
25949.75,44094.1,168433.21,PAYMENT,0
37975.44,32913.21,46000.09,PAYMENT,0
59033.59,81266.45,1144.19,PAYMENT,0
26813.68,185317.08,130263.98,TRANSFER,1
62418.65,142084.36,40492.44,PAYMENT,1
40947.07,83784.72,178023.03,CASH_OUT,1
55209.2,103454.43,171809.27,PAYMENT,0
43618.29,16842.6,15345.47,DEBIT,0
29453.63,196915.18,21277.68,DEBIT,0
94845.85,133281.46,99034.32,PAYMENT,0
76362.94,57080.81,121844.53,PAYMENT,0
14019.92,117161.68,54981.67,DEBIT,0
86848.11,21896.47,143359.54,PAYMENT,0
48748.25,193167.33,118983.2,CASH_IN,0
89456.28,34957.0,64964.82,DEBIT,1
79987.53,129606.06,5074.3,TRANSFER,1
42527.1,49090.89,150030.06,DEBIT,0
2256.71,143512.28,42950.73,CASH_OUT,1
26875.05,155364.27,166894.75,CASH_IN,0
54168.01,134683.95,84058.05,TRANSFER,1
63351.49,122899.89,115415.49,PAYMENT,0
25796.19,178493.82,174589.75,CASH_OUT,1
13944.21,15725.34,172724.6,CASH_OUT,1
83494.67,66182.95,74303.92,CASH_IN,0
98440.37,49657.5,41777.78,TRANSFER,1
52573.76,197602.79,155029.22,CASH_OUT,1
17176.21,77877.96,86616.04,TRANSFER,1
27238.01,146522.54,38408.4,TRANSFER,1
1848.88,136945.03,180885.07,CASH_OUT,1
91430.74,42416.25,39620.84,TRANSFER,1
11783.93,47799.54,5161.43,CASH_IN,0
57655.88,56256.91,4055.99,CASH_OUT,1
27412.78,82225.46,124463.07,CASH_IN,0
55422.26,46865.01,132335.01,CASH_IN,0
65145.52,3930.3,62208.34,TRANSFER,1
82975.88,175878.61,64002.2,TRANSFER,1
20650.06,193121.97,67898.78,CASH_OUT,1
1109.47,68314.08,136031.71,PAYMENT,0
13697.19,67701.38,11626.76,CASH_OUT,1
90002.86,1418.36,185823.27,CASH_IN,1
87390.27,136050.14,44504.21,TRANSFER,1
59745.34,165087.98,199934.64,CASH_IN,0
60055.68,29321.66,34304.54,DEBIT,1
66507.02,31933.27,154309.29,DEBIT,1
17545.37,158016.65,44682.51,CASH_IN,0
91442.05,123258.15,16169.36,PAYMENT,0
41882.86,8972.11,174986.66,PAYMENT,0
38320.02,124509.4,171750.25,CASH_OUT,1
51896.58,61783.54,80714.08,CASH_OUT,1
4706.13,73745.03,140479.23,CASH_OUT,1
16636.67,153946.28,111413.19,TRANSFER,1
73805.98,162187.04,170591.22,PAYMENT,0
8289.04,80071.33,63011.19,CASH_IN,0
60319.18,189430.59,104734.48,DEBIT,0
24542.46,81292.54,97074.47,PAYMENT,0
38935.67,154367.21,70781.17,PAYMENT,0
28876.49,96775.45,178291.01,PAYMENT,0
35573.71,179506.47,33175.58,CASH_OUT,1
71907.4,181552.25,29901.73,TRANSFER,1
29719.2,17483.36,115381.91,CASH_IN,0
56644.8,187298.67,131498.85,CASH_OUT,1
47610.28,165106.97,38923.85,TRANSFER,1
66370.48,158262.14,78143.49,PAYMENT,1
93683.61,40182.27,189312.77,TRANSFER,1
73259.88,161023.84,49323.48,CASH_OUT,1
21501.89,170026.55,133672.14,PAYMENT,0
3128.0,57830.07,148029.88,CASH_OUT,1
26233.78,190452.02,89625.74,CASH_IN,0
59511.84,9972.03,187505.2,PAYMENT,1
5152.07,29981.85,147331.35,TRANSFER,1
49641.66,107516.23,91584.92,CASH_OUT,1
59688.32,115158.49,113867.04,DEBIT,0
33431.05,129030.02,138522.69,TRANSFER,1
77093.51,3393.83,118438.04,TRANSFER,1
10668.76,192073.35,175739.52,PAYMENT,0
7523.03,8917.62,71377.73,TRANSFER,1
72821.59,28612.39,59977.15,CASH_OUT,1
49554.18,2802.9,42767.78,DEBIT,0
68843.36,113371.69,7556.59,CASH_IN,0
43488.39,186453.38,8602.79,DEBIT,0
24647.74,133189.43,174011.04,CASH_OUT,1
81912.04,164531.49,135678.63,PAYMENT,1
79943.59,2656.24,132106.48,CASH_OUT,1
69472.7,108403.06,122928.56,TRANSFER,1
27221.79,91912.6,169843.83,PAYMENT,0
59027.16,99793.59,96053.39,CASH_IN,0
36103.78,14442.64,174082.17,CASH_IN,0
9167.29,136887.07,71889.01,CASH_OUT,1
91732.18,100644.08,185341.5,TRANSFER,1
13690.49,153029.77,139731.4,CASH_IN,0
95024.23,97058.13,51435.43,DEBIT,0
44606.12,29876.33,112816.98,PAYMENT,0
18521.44,129651.39,106606.11,DEBIT,0
54194.68,34477.27,27579.76,CASH_IN,1
87295.85,174478.91,118248.58,CASH_IN,0
73225.17,122623.25,62957.12,CASH_OUT,1
80658.05,31440.78,10469.75,CASH_OUT,1
65881.75,192467.61,189731.23,PAYMENT,1
69230.73,103673.09,128298.07,CASH_OUT,1
84921.07,14579.69,175383.79,TRANSFER,1
24974.3,125366.58,135211.2,PAYMENT,0
48947.6,50639.78,71396.74,TRANSFER,1
22128.73,160738.69,102537.61,CASH_OUT,1
98766.92,163564.41,135149.35,PAYMENT,0
94406.49,195789.47,192050.47,CASH_IN,0
3952.29,100373.91,50733.89,DEBIT,0
70560.46,90991.38,174995.41,CASH_IN,1
92525.58,150695.12,184815.56,TRANSFER,1
18065.73,26494.13,134083.1,CASH_IN,0
56798.84,109383.1,186253.33,CASH_IN,1
91549.67,109249.52,79575.72,DEBIT,0
3404.26,17894.62,190603.24,DEBIT,0
69745.05,83596.82,140556.58,CASH_IN,1
29741.93,170656.96,8401.15,DEBIT,0
92440.38,171230.72,181374.57,CASH_IN,1
97106.11,19847.53,96894.56,PAYMENT,0
94427.21,18144.18,92065.4,CASH_IN,0
47426.68,52539.1,113293.32,CASH_OUT,1
86205.64,174953.21,29876.91,DEBIT,0
84456.49,25780.52,93833.21,DEBIT,0
31916.86,143999.36,166225.44,TRANSFER,1
82893.26,20233.12,3096.49,TRANSFER,1
3710.39,124627.57,54583.43,CASH_OUT,1
59631.03,71213.46,490.92,DEBIT,1
23008.58,157782.79,83142.26,DEBIT,0
12065.48,46738.09,145663.1,TRANSFER,1
7704.55,127840.37,159754.37,TRANSFER,1
69631.91,47136.51,189037.95,CASH_IN,0
33994.1,142732.06,121700.92,DEBIT,0
72479.43,174735.61,50925.37,DEBIT,1
6544.98,25360.36,184829.59,CASH_IN,0
31535.88,173319.14,155063.15,DEBIT,0
53953.73,118715.05,114885.7,CASH_OUT,1
79074.41,25422.1,139128.04,TRANSFER,1
31882.06,85508.37,184863.27,TRANSFER,1
62592.88,32172.06,142478.81,TRANSFER,1
88598.92,140069.58,73674.9,PAYMENT,1
61590.16,151773.63,142605.64,CASH_OUT,1
23303.62,21159.3,8055.63,CASH_OUT,1
2449.83,101227.97,77283.11,CASH_IN,0
87011.19,162925.01,81264.61,PAYMENT,0
2136.73,187232.61,33367.65,DEBIT,0
87471.42,102703.57,4617.1,CASH_OUT,1
52898.42,190055.84,26676.25,PAYMENT,0
93907.38,107137.79,130924.3,PAYMENT,1
79880.34,78838.1,160457.76,CASH_OUT,1
99793.43,169640.63,197640.7,CASH_IN,0
35077.67,98596.54,69272.7,PAYMENT,0
76721.16,94380.5,119875.84,TRANSFER,1
40199.07,98062.5,187428.99,PAYMENT,0
47992.76,169357.0,33408.36,DEBIT,0
62754.27,166388.31,143529.12,CASH_OUT,1
87368.97,80704.0,150995.75,DEBIT,0
98408.51,66659.97,17795.11,CASH_IN,0
76829.66,98385.6,172249.88,TRANSFER,1
41782.5,114554.5,162621.01,CASH_OUT,1
42141.49,47667.44,6680.6,PAYMENT,0
73760.85,158791.02,18216.88,TRANSFER,1
23885.33,97296.55,9825.38,PAYMENT,0
11056.31,66809.11,66948.71,CASH_IN,0
35468.67,21364.2,101857.8,CASH_OUT,1
28731.03,47769.03,106469.55,CASH_IN,0
29637.85,189856.23,53533.35,CASH_IN,0
23368.44,61019.94,182319.38,CASH_IN,0
4218.9,33771.86,73652.56,CASH_IN,0
1797.21,92134.56,9110.03,PAYMENT,0
98772.36,61417.55,60045.42,DEBIT,0
42783.04,7031.85,106221.88,PAYMENT,0
38438.82,64629.04,81644.36,TRANSFER,1
67967.93,108821.72,54768.5,CASH_IN,1
21833.21,110342.47,26264.65,TRANSFER,1
94996.62,71311.78,163832.9,PAYMENT,0
78636.64,89460.55,199229.05,CASH_IN,0
8950.21,193103.58,65908.43,PAYMENT,0
41763.9,75469.7,76324.21,CASH_IN,0
87913.04,51645.36,123607.5,PAYMENT,0
94473.75,48693.41,143688.29,CASH_OUT,1
46745.48,91552.92,78405.91,DEBIT,0
61345.0,151904.03,180985.9,DEBIT,0
16711.72,41197.64,112000.8,CASH_IN,0
99116.95,141859.23,90078.02,CASH_OUT,1
23174.85,4229.96,129334.55,TRANSFER,1
94273.75,83786.6,190560.77,CASH_OUT,1
64968.17,155173.01,158910.46,CASH_IN,0
60777.6,67746.59,8002.63,CASH_OUT,1
51273.72,112747.42,66461.98,TRANSFER,1
23074.67,40995.85,94108.94,CASH_IN,0
17661.04,148399.08,62903.51,DEBIT,0
22056.42,10455.82,140037.51,CASH_OUT,1
18651.96,170508.53,165253.83,DEBIT,0
77960.65,39639.28,146269.02,DEBIT,0
35019.02,174879.61,197866.66,PAYMENT,0
5793.69,70505.85,54509.53,TRANSFER,1
96910.57,144536.71,174997.9,CASH_OUT,1
88379.75,63845.06,153324.53,DEBIT,0
92775.95,181182.33,72435.75,DEBIT,0
99490.83,25327.43,146824.91,TRANSFER,1
17397.79,35703.96,20815.19,DEBIT,0
39630.24,98606.03,157866.7,DEBIT,0
75826.27,16387.69,106466.12,DEBIT,0
69605.1,39196.04,58458.03,DEBIT,1
15398.05,188753.28,131155.46,PAYMENT,0
81585.15,195297.93,128324.0,PAYMENT,0
22451.81,75251.87,41897.24,CASH_IN,0
22389.52,184657.2,6079.48,CASH_OUT,1
53702.07,108964.94,86724.52,TRANSFER,1
59298.06,53948.49,113902.37,CASH_IN,1
58012.82,140479.74,175321.06,PAYMENT,0
9157.77,131780.36,185643.36,PAYMENT,0
87747.31,197825.06,105761.04,PAYMENT,0
26567.35,53009.46,150760.7,CASH_IN,0
12960.2,134411.9,87860.65,PAYMENT,0
88875.92,10404.75,149216.43,CASH_IN,1
95565.59,22729.21,40960.3,PAYMENT,1
86214.14,783.67,74212.95,DEBIT,1
80953.51,199892.14,126845.6,DEBIT,0
65527.65,160454.74,3631.59,CASH_OUT,1
55090.23,157344.6,144492.26,PAYMENT,1
8707.81,101945.22,167107.1,CASH_OUT,1
40851.24,60013.42,79828.33,CASH_IN,0
37275.12,30252.86,89588.48,CASH_OUT,1
25982.78,56934.95,170256.44,PAYMENT,0
72344.78,75194.24,155130.93,CASH_IN,0
49592.61,151262.02,57629.9,CASH_IN,0
8113.81,107932.36,64795.22,DEBIT,0
22026.12,15496.73,135775.65,CASH_IN,0
68329.04,3605.8,112639.62,CASH_IN,1
7622.32,20466.44,32445.91,CASH_OUT,1
85122.18,82099.74,61985.98,CASH_IN,1
49519.7,186638.58,179996.66,TRANSFER,1
48063.85,127480.5,137634.89,DEBIT,0
59244.85,160365.18,197194.86,DEBIT,0
82469.85,93274.92,153402.51,CASH_IN,1
34787.44,72333.22,188394.89,CASH_OUT,1
67804.84,21680.07,43237.71,DEBIT,0
56577.54,175186.6,154296.97,DEBIT,1
26710.16,156632.01,4043.5,TRANSFER,1
87864.21,33623.62,134152.0,CASH_IN,0
79744.63,102452.11,93856.46,DEBIT,1
65848.6,97474.96,69352.01,DEBIT,0
85059.67,125018.31,172480.87,DEBIT,0
86730.75,189237.38,170853.54,DEBIT,0
70839.21,115954.29,4460.34,CASH_OUT,1
83702.96,108043.45,121901.02,PAYMENT,0
69750.17,10064.59,73566.44,TRANSFER,1
68017.28,12581.5,83132.2,CASH_OUT,1
61864.95,37469.36,166408.15,TRANSFER,1
75274.14,6494.15,61967.95,DEBIT,0
15868.92,148670.58,188609.76,TRANSFER,1
88088.27,144666.06,35926.77,CASH_IN,1
87185.63,27211.25,132544.48,CASH_IN,1
2934.44,167215.78,134421.01,PAYMENT,0
